100402唯一合格女   07 999999913    221206204514205936000100247    2 20000032010403011                                                                                                                                                                    0101010204020101020202090908080203  030609  01020200060201990153040202903106999649999999999999999999999999999990799999999010204
100414唯一合格男  042 999999913    221206204711205946000111601121 1 30000016010301012                                                                                                                                                                    0101010304019502950303040300020402  060802  02030305060699080295040202302999999669999999999999999999999999999999999959999010101
100422最年輕的男   03 999999913    221206204851205836000100225    1 10000200010402041                                                                                                                                                                    0101020208010302030202050606060404  060606  04020305050799080142030101104999999049901999999999999999999999999999999999999010101
100450唯一合格女   06 999999913    221206205454210617000100153    2 10000511010201011                                                                                                                                                                    0104010104080101010101101010100104  000010  01020100060201990147040202903105999679999999999999999999999999999999999990199010202
100461最年輕的男   04 999999913    221206214337215527000100035    2 10001048010402041                                                                                                                                                                    0102010403010404040303050300030403  080905  03030303060102990170060202104999999079999990399999999999999999999999999999999010104
100465唯一合格女    2 999999913    221206210012211920000100210    2 10000348010100011                                                                                                                                                                    0101020401020404040404040505050403  060806  03030298060102990130040202901501999179999999999999999999999029999999999999999010204
100470唯一合格女   08 999999913    221207201826204348000100153    2 10000511010302012                                                                                                                                                                    0104010304130101030203070808090304  000310  02020205050202990154040202901106999139999999999999901999999999999999999999999010204
100478最年長的女   06 999999913    221206210347212159000100247    2 20000032010402012                                                                                                                                                                    0101019701040303030304959503950303  060705  03030205060799210295040202995999999959999999999999999999999999999999999999999020204
100485唯一合格男   03 999999913    221206210913211819000100153    2 10000511010201011                                                                                                                                                                    0101020401020404040403030402020402  040704  03030305050101990240060102906999104159999999999999999990599999999999999999999010101
100513唯一合格男   06 999999913    221206211925213601000100153    2 10000511010301012                                                                                                                                                                    0102019801080302980202950602040302  040806  04020302050102990246040202906999104139999999999999901999999999999999999999999020104
100524最年輕的女    2 999999913    221206212110213338000111601121 1 30000016010200021                                                                                                                                                                    0102019797999797979797050505059797  050505  97030205040799980180060202905999602659999999999999999999999999999999901999999020201
100533唯一合格男    2 999999913    221206212404213556000100210    2 10000348010201011                                                                                                                                                                    0101020432040404020403050507070202  100503  04020308049599950160050202214999999659999999999999999999999999999999901999999010101
100536唯一合格男    2 999999913    221206212448213509000100225    1 10000200010401011                                                                                                                                                                    0101019898999898989898109898989898  989898  04039803059899089842040202602999999659999999999999999999999999999999913999999010101
100548唯一合格男    2 999999913    221206213027214256000100207    2 10000380010301011                                                                                                                                                                    0101010204080202010202080805090302  020508  02010208050201990159040202602999999179999999999999999999999079999999999999999010104
100551唯一合格女  042 999999913    221206213513214415000100225    1 10000200010201011                                                                                                                                                                    0101010198999801020102101009090204  000508  02030108040799080155040202602999999669999999999999999999999999999999999039999010201
100574唯一合格女   07 999999913    221206214118215145000100153    2 10000511010302011                                                                                                                                                                    0102010101920101010101090910100104  000410  01020208060201990142030101501999999649999999999999999999999999999993099999999010201
100595唯一合格男   05 999999913    221206214708215754000100225    1 10000200010301011                                                                                                                                                                    0299010304140202989802090807080204  070608  02989898062101990264040202905999602109999999999991599999999999999999999999999010101
100622最年輕的女   06 999999913    221206215447220556000111601121 1 30000016010301032                                                                                                                                                                    0102019704010302030302090606050398  070808  02030204040699040185060202302999999679999999999999999999999999999999999990799010201
100644最年輕的女   03 999999913    221207190142190930000111256007 1 10000128010402041                                                                                                                                                                    0103010404020303030404020401000404  080906  03030305050102990254060101302999999689999999999999999999999999999999999999910020201
100651最年輕的女   03 999999913    221207190354191251000111202004 2 30000008010200021                                                                                                                                                                    0101010204020202020303080807080203  060707  03030203050202990169060101602999999689999999999999999999999999999999999999904010201
100679唯一合格女   04 999999913    221207191144192447000108405221 1 30000060010201011                                                                                                                                                                    0299010104030201040403050505080104  010509  01020305040799030144030202906999602079999991799999999999999999999999999999999010204
100688唯一合格男    2 999999913    221207191412192246000111256007 1 10000128010401011                                                                                                                                                                    0103010201020403030303060606060303  070807  03020205030102990238060101906999801639999999999999999999999999999129999999999010101
100689唯一合格女   04 999999913    221207191426192650000111202004 2 30000008010201012                                                                                                                                                                    0103950302040303039803060503050201  090808  02980104049899980170050202903995999079999999899999999999999999999999999999999010201
100724最年輕的女    2 999999913    221207192655193625000108405221 1 30000060010402041                                                                                                                                                                    0101010204010302010302060807080303  080608  02030105060699080164040202901602999659999999999999999999999999999999909999999020201
100756唯一合格男   07 999999913    221207193214194609000111202004 2 30000008010501011                                                                                                                                                                    0299010108140202010203079806050203  050708  01020200980202990241020202906999401649999999999999999999999999999990299999999010104
100798唯一合格女   03 999999913    221207194203195252000108405221 1 30000060010201011                                                                                                                                                                    0101020401040404040303030502010403  080905  04020200030101990261040101302999999689999999999999999999999999999999999999909010201
100805最年長的男   03 999999913    221207194530195814000111256007 1 10000128010803012                                                                                                                                                                    0101010204080102020202090908090297  030608  01010205040202999739030101906999105689999999999999999999999999999999999999904010101
100832最年輕的女   03 999999913    221207195510200615000100035    2 10001048010402041                                                                                                                                                                    0104010101030102020202090908090203  060708  02020105040201990182060202302999999689999999999999999999999999999999999999903010201
100852唯一合格女   05 999999913    221207200133201604000108405221 1 30000060010201012                                                                                                                                                                    0195980108020201010102091009100204  000510  01019800020201990162020303501999999099999999999049999999999999999999999999999010201
100870最年輕的男    2 999999913    221207200707201752000100153    2 10000511010403041                                                                                                                                                                    0101020304010303020303050403030303  060606  03020102052102990186060202204999999659999999999999999999999999999999914999999010101
100933唯一合格男   04 999999913    221207202034203202000111256007 1 10000128010401011                                                                                                                                                                    0101010204080201020297070705070497  030808  02030306059699960166060202106999999079999990599999999999999999999999999999999010101
100936最年長的女   04 999999913    221207202109210218000108405221 1 30000060010402012                                                                                                                                                                    0299019698999696969896989898059898  989898  96029698051999080245020201501999999079999992099999999999999999999999999999999010204
100968唯一合格女   05 999999913    221207215221215711000100153    2 10000511010201011                                                                                                                                                                    0101010304020303030303050305050303  080805  03029605050799030164070202206999999099999999999029999999999999999999999999999010201
101017唯一合格男   03 999999912    221205195427200728000108207243 2 10000118010201012                                                                                                                                                                    0299010103049602020296080806080303  050506  02020305052802990245030202501999999189999999999999999999999990399999999999999010101
101020唯一合格女   03 999999912    221205195458200616000108405221 1 30000060010201011                                                                                                                                                                    0103010204020202020202080707090202  060908  02020205060202990168070202214999999189999999999999999999999990399999999999999010201
101132唯一合格女   07 999999912    221205210358211458000100222    2 10000108010201011                                                                                                                                                                    0101010201040201010102080908100203  071009  02030205060201990166040202302999999649999999999999999999999999999991999999999010201
101141唯一合格女   07 999999912    221205200248201343000100142    2 10000680010201011                                                                                                                                                                    0101010302040302030304060504050303  050607  02030305043502990175060202901214999649999999999999999999999999999990999999999010201
101160唯一合格女   06 999999912    221206182751183750000100035    2 10001048010100011                                                                                                                                                                    0101010101040202020202070907070301  050706  01030305060202990152040202904902999679999999999999999999999999999999999993199010201
101165唯一合格女   04 999999912    221205200428201429000100225    1 10000200010605011                                                                                                                                                                    0101010401020303980303030203020398  030905  03030205060101990238040101901104999079999990199999999999999999999999999999999010201
101184唯一合格女    2 999999912    221206182807183606000100225    1 10000200010201011                                                                                                                                                                    0299010202040302980202080706079898  090708  02010105059799080268050102104999999639999999999999999999999999999049999999999020201
101212唯一合格女   03 999999912    221205200722202211000100107    2 10002168010100011                                                                                                                                                                    0299010197990297020202101098100104  059810  04019803060201990131020202906999501020799999999999999999999999999999999999999010202
101240唯一合格女  042 999999912    221206184229185504000100247    2 20000032010201011                                                                                                                                                                    0101010104030101010101100908100104  030508  01030305040201990161040202106999999669999999999999999999999999999999999089999010201
101242唯一合格女  049 999999912    221205200859201629000100172    2 10000972010201012                                                                                                                                                                    0101010304020403030303030200010403  050504  03030308050799080267070101212999999089999999901999999999999999999999999999999010201
101252唯一合格女   03 999999912    221205200956201942000111202004 2 30000008010302011                                                                                                                                                                    0101010401020404040404030601000402  070907  04020206050102990253050301207999999059999019999999999999999999999999999999999010201
101299唯一合格女    2 999999912    221205201255202653000100210    2 10000348010201011                                                                                                                                                                    0103010401140404040203000000000403  060503  04030305060101990260070302601999999659999999999999999999999999999999907999999010201
101306最年輕的男   06 999999912    221205201324202652000108405221 1 30000060010403041                                                                                                                                                                    0102010101040101010101090910100104  061008  01020200040799080168039898602999999679999999999999999999999999999999999990199010104
101322唯一合格女   07 999999912    221205201449202543000111601121 1 30000016010201011                                                                                                                                                                    0104010203020202020202070807080203  040607  02030105040202990164040202601999999649999999999999999999999999999991299999999010201
101325唯一合格男    2 999999912    221205215213220217000100222    2 10000108010301011                                                                                                                                                                    0101010304020302030404050603050303  060707  02030303043802990164060202104999999639999999999999999999999999999079999999999010101
101332最年長的男   06 999999912    221205201553202409000100117    2 10000878010303012                                                                                                                                                                    0103010308040302020404050201020497  050707  04020105050202990257040202602999999649999999999999999999999999999990999999999020101
101336唯一合格女   03 999999912    221205201627202706000100142    2 10000680010201011                                                                                                                                                                    0103010401020403030303050502020303  080805  02030205060101990357050302207999999689999999999999999999999999999999999999910010201
101390最年長的女    2 999999912    221205202032203018000100218    2 10000124010401012                                                                                                                                                                    0101020401080404040403020200000403  040506  04020205063802990251030202105999999639999999999999999999999999999019999999999010201
101410唯一合格女    2 999999912    221205202227203258000108207243 2 10000118010201011                                                                                                                                                                    0101010301040404030404030202010403  050805  03030308030799080160040202302999999659999999999999999999999999999999925999999020201
101412唯一合格女   03 999999912    221205202229203719000100107    2 10002168010201011                                                                                                                                                                    0101020301080303980303039803030302  050704  03030298059699089844030101906999602159999999999999999999599999999999999999999010201
101439最年輕的女   08 999999912    221205202449204028000100222    2 10000108010200021                                                                                                                                                                    0102020301040303020303070607069597  070805  03030395959599080295050202302999999139999999999999901999999999999999999999999010201
101441唯一合格男   05 999999912    221205202459203304000100172    2 10000972010201012                                                                                                                                                                    0103010301030403030303050503050402  050905  02030300060102990265040202906999602109999999999990999999999999999999999999999010101
101482唯一合格男    2 999999912    221206181924183105000100210    2 10000348010201011                                                                                                                                                                    0103010302040303030303060704040203  100606  04030205043801990267040202214999999659999999999999999999999999999999905999999010101
101489最年長的女    2 999999912    221205202918204049000111601121 1 30000016010503012                                                                                                                                                                    0103030204020202020202080707080104  000008  01010102040201990146040202901104999659999999999999999999999999999999911999999010204
101510最年輕的男   03 999999912    221205203056204037000100047    2 10001094010402041                                                                                                                                                                    0103020408040404040404000200000402  091006  04030202060102990279060102214999999689999999999999999999999999999999999999904010101
101520唯一合格女   03 999999912    221205203129205051000100117    2 10000878010201011                                                                                                                                                                    0101010201049602020303070706079895  070707  02020105069599950148040202901801999059999019999999999999999999999999999999999010204
101527最年長的男    8 999999912    221205203210204146000100218    2 10000124010503012                                                                                                                                                                    0101010408010404040404000000000402  030800  04030303030101990250050202106999999659999999999999999999999999999999906999999010101
101539唯一合格男   03 999999912    221205203345204421000100172    2 10000972010401011                                                                                                                                                                    0103020401040404030404030303000402  080806  04020307050101990258060202602999999189999999999999999999999990299999999999999010101
101556最年輕的男   06 999999912    221205203446204913000108405221 1 30000060010302032                                                                                                                                                                    0101010104010403040404030502050404  040707  02030300060799080152040202901902999679999999999999999999999999999999999991999010101
101558唯一合格女  042 999999912    221205203510204501000111202004 2 30000008010201011                                                                                                                                                                    0101010108140101010202090808080104  000007  02020203040202990174060202302999999669999999999999999999999999999999999289999010201
101654唯一合格女   05 999999912    221205204425210249000108207243 2 10000118010201012                                                                                                                                                                    0299010198990302010296101010100204  989810  01989898980201990128010202906999602099999999999179999999999999999999999999999010202
101706最年長的男    2 999999912    221205204759205723000100210    2 10000348010303012                                                                                                                                                                    0101010203080303020404060506050302  070706  02020303040699410150070302602999999659999999999999999999999999999999902999999010101
101726最年輕的男   07 999999912    221206184212185914000100035    2 10001048010402041                                                                                                                                                                    0101010201080302020302080808080295  050808  02030205069899080180069898602999999649999999999999999999999999999991999999999010101
101749最年輕的女    2 999999912    221205205036211159000100247    2 20000032010301031                                                                                                                                                                    0195010204080202040304080805080398  040704  03030300040799040178060202303999999659999999999999999999999999999999995999999010204
101756唯一合格男   03 999999912    221205205105210145000100225    1 10000200010401011                                                                                                                                                                    0101010208010102020302080805080203  020808  01020307040202990130060202906999206059999049999999999999999999999999999999999010101
101872唯一合格女  049 999999912    221205205719211057000100047    2 10001094010201011                                                                                                                                                                    0101010208029696020296989898980296  980909  02969798069699080134020202906999401089999999902999999999999999999999999999999010204
101913最年輕的男    2 999999912    221205215200220135000100117    2 10000878010302032                                                                                                                                                                    0101010402040404030303020200000403  050500  02030200060799089890060202701999999639999999999999999999999999999019999999999010101
101923最年長的男   03 999999912    221205211244212209000100218    2 10000124010603012                                                                                                                                                                    0103010401040404040404000000000403  020702  04030205060799080346040101906999104059999089999999999999999999999999999999999010101
101943唯一合格女    2 999999912    221205210147211209000100218    2 10000124010302011                                                                                                                                                                    0101010404010404030303000000010402  040605  04020205069699080247060202906999602639999999999999999999999999999089999999999010201
101957最年輕的女   03 999999912    221205210314211704000100210    2 10000348010402041                                                                                                                                                                    0102040303010403030404050505040403  070808  04030303050202990195040202906999602689999999999999999999999999999999999999909010201
101964唯一合格女   08 999999912    221205211918213201000108207243 2 10000118010201012                                                                                                                                                                    0101010108140101020202101009100103  000509  01029610020201990132010101901501999139999999999999913999999999999999999999999010201
101972唯一合格男   04 999999912    221205213223214337000108207243 2 10000118010201012                                                                                                                                                                    0101019601049602020203060605050396  040707  03030104060799030270060302214999999669999999999999999999999999999999999089999010101
101978最年長的男   05 999999912    221205213245214230000100210    2 10000348010503012                                                                                                                                                                    0101030208020202030303060604080202  030708  02020202023502990162050202104999999109999999999991299999999999999999999999999010101
102024唯一合格男   03 999999911    221205181519182632000100218    2 10000124010201011                                                                                                                                                                    0101010114080101010101101010100104  000110  01010101040201990148030202602999999020399999999999999999999999999999999999999010101
102035唯一合格女    2 999999911    221204164441165631000100140    1 10001420010201011                                                                                                                                                                    0102010444010404040404000000000404  070803  04030205060799030360050202302999999659999999999999999999999999999999910999999010201
102064最年輕的女   06 999999911    221205181501182421000100117    2 10000878010402041                                                                                                                                                                    0103010202040202020303070806090398  060507  02030206050202990279060202602999999679999999999999999999999999999999999992899010201
102066最年輕的女    2 999999911    221204164909170310000100207    2 10000380010402041                                                                                                                                                                    0198019704020303980303050601040303  050704  04030305050799080268060202104999999959999999999999999999999999999999999999999010201
102118唯一合格男   06 999999911    221204165311170601000111256007 1 10000128010101011                                                                                                                                                                    0101010495990404040404000000000402  060600  04030300010799080343020102906999602679999999999999999999999999999999999990399010102
102168最年輕的男   04 999999911    221205182502184028000111601121 1 30000016011010101                                                                                                                                                                    0102020298999898989898050505059802  040505  02020104060699040178059898602999999079999991699999999999999999999999999999999010101
102176唯一合格女   03 999999911    221205182529184113000100142    2 10000680010201011                                                                                                                                                                    0101010108920101980198080798070197  040709  01980203050201990133040202901104999139999999999999917999999999999999999999999020204
102215最年輕的男   03 999999911    221205185100190308000100222    2 10000108010603061                                                                                                                                                                    0101010401040404040404030405020403  050306  04010105060102990249040101106999999689999999999999999999999999999999999999904010101
102234最年長的女    2 999999911    221205185218190153000100172    2 10000972010402012                                                                                                                                                                    0103010101040101010202090808060304  000010  01020100040201990148040202906999302179999999999999999999999069999999999999999010201
102397唯一合格男  049 999999911    221205190044191442000111202004 2 30000008010301011                                                                                                                                                                    0103010408140202030303040404040303  020606  03030303040799080143060101105999999089999999906999999999999999999999999999999010101
102398唯一合格女  042 999999911    221205190050191235000100117    2 10000878010201011                                                                                                                                                                    0103020201020202020202080806070203  060908  01010306040202990141040202901105999669999999999999999999999999999999999099999010201
102430最年輕的男    2 999999911    221205190228191149000111601121 1 30000016010302032                                                                                                                                                                    0102010308040202020404070703080498  061008  02030307039699240186060202104999999659999999999999999999999999999999907999999010101
102433唯一合格男    2 999999911    221205190243191541000100247    2 20000032010201012                                                                                                                                                                    0105010401080404040404000000000403  050500  04030310060102990263060202105999999659999999999999999999999999999999910999999010104
102439唯一合格男   08 999999911    221205190300191335000100107    2 10002168010301012                                                                                                                                                                    0102020414010304030403070503080203  080808  04030303060102990152040202602999999139999999999999901999999999999999999999999020102
102481唯一合格女   07 999999911    221205191503192129000100142    2 10000680010302012                                                                                                                                                                    0102010108040101010201090909090103  060709  02020205040799089870039898901401999649999999999999999999999999999990299999999020201
102485唯一合格男   03 999999911    221205190607191550000100225    1 10000200010201011                                                                                                                                                                    0101010401020404030404030805030402  090805  03010207060101990240070303207999999689999999999999999999999999999999999999910010101
102517最年輕的女   06 999999911    221205210332211204000100172    2 10000972010301031                                                                                                                                                                    0101020202040202020302080706070203  060906  01030202040202990166060202302999999679999999999999999999999999999999999993199010201
102547唯一合格女  042 999999911    221205191155192629000111601121 1 30000016010201012                                                                                                                                                                    0104010208040101020298080808070203  000208  02010107040202990162050301207999999669999999999999999999999999999999999079999010201
102556最年輕的女   06 999999911    221205191311192134000100047    2 10001094010301032                                                                                                                                                                    0101010404020404040404050302000403  080604  03030303063801999788060302302999999679999999999999999999999999999999999991999010201
102557唯一合格女    8 999999911    221205191313192219000100117    2 10000878010302012                                                                                                                                                                    0195010204080101020202090898090298  080898  02010106040202990184060102905999302659999999999999999999999999999999902999999010201
102571唯一合格男   08 999999911    221205191415192937000100172    2 10000972010201011                                                                                                                                                                    0101010208040202020202050806080298  050708  01010105040202990173060202905999302139999999999999919999999999999999999999999010101
102578唯一合格女   04 999999911    221205191432192727000108405221 1 30000060010201011                                                                                                                                                                    0299010204010202020202080808080202  070808  02030100060201990354050202901106999079999991099999999999999999999999999999999010201
102606唯一合格男    2 999999911    221205191716192749000100247    2 20000032010301012                                                                                                                                                                    0105010404080404040404000000000401  081005  04030308030401990283040302401999999639999999999999999999999999999119999999999020104
102608唯一合格男   05 999999911    221206181646182643000100225    1 10000200010301011                                                                                                                                                                    0101010398990302020303050600050403  020003  01030105050202990148040202104999999109999999999991199999999999999999999999999010101
102612唯一合格女    2 999999911    221205191804193322000100222    2 10000108010201011                                                                                                                                                                    0102010208020102980303080706070296  040507  01020200069899040145020202602999999099999999999019999999999999999999999999999020201
102616最年輕的男  049 999999911    221205191823192934000111202004 2 30000008010302031                                                                                                                                                                    0101010404010404040404000000000402  020702  04030300050102990255040202401999999089999999907999999999999999999999999999999010101
102635最年長的男   05 999999911    221205211928213955000100107    2 10002168010502012                                                                                                                                                                    0101020401080404040204030202030401  050704  03020106050101990132020202401999999099999999999049999999999999999999999999999010102
102649唯一合格男   07 999999911    221205192306193102000108207243 2 10000118010301012                                                                                                                                                                    0101020308140404030304060503030403  070806  04030303050102990253050202104999999649999999999999999999999999999992199999999010101
102651最年長的男   08 999999911    221205192318193206000100142    2 10000680010403012                                                                                                                                                                    0101010401040404020304030200000402  050706  04020305052101990261040101106999999139999999999999921999999999999999999999999010101
102654唯一合格男   05 999999911    221205192328193814000100107    2 10002168010301011                                                                                                                                                                    0103010301040498980404060606050398  080808  03020205059699080163040202104999999099999999999179999999999999999999999999999010101
102655唯一合格男   03 999999911    221205192329193319000100218    2 10000124010401011                                                                                                                                                                    0101010404010404030404040402020403  060705  03030306050102990253050101105999999059999059999999999999999999999999999999999010101
102684唯一合格女   06 999999911    221205192825193946000108405221 1 30000060010201011                                                                                                                                                                    0101019797990202020297080505050103  090810  02030300060799080171060202901302999679999999999999999999999999999999999993599010201
102705唯一合格女   07 999999911    221205195241195935000100247    2 20000032010201011                                                                                                                                                                    0105010101040101010101071006090203  040507  01020100020201990138020202901106999649999999999999999999999999999991299999999010202
102775最年輕的女   04 999999911    221206182027183142000111601121 1 30000016010200021                                                                                                                                                                    0101010198990101019802100705100298  010507  01980201040202990185060202302999999669999999999999999999999999999999999059999020201
102805最年長的女   04 999999911    221205200219200357000111202004 2 30000008010402012                                                                                                                                                                    0101019598999898989598980607070202  070807  98030205060101990226030398906999105079999990199999999999999999999999999999999010204
102836唯一合格女  042 999999911    221205193655195436000100117    2 10000878010100011                                                                                                                                                                    0198010298990202980202080808980298  980808  01019898060799080221040202901901999669999999999999999999999999999999999069999010204
102837唯一合格女   08 999999911    221205193701195621000100222    2 10000108010201011                                                                                                                                                                    0103020401080404040303030304000402  081005  03030305060101999840030101902901999149999999999999999049999999999999999999999010201
102839唯一合格女   04 999999911    221205193706194831000100142    2 10000680010100011                                                                                                                                                                    0105010201040303020302050603040202  060807  02030205040102990259050202302999999079999990799999999999999999999999999999999010201
102853最年長的男   03 999999911    221205212314213858000100172    2 10000972010604012                                                                                                                                                                    0101039801040302030304079800070402  101010  03030307050102990295020202602999999959999999999999999999999999999999999999999950101
102871唯一合格男    2 999999911    221205193917194743000100107    2 10002168010501011                                                                                                                                                                    0103010401040404040404000000000402  021000  04030300010102990354040302401999999659999999999999999999999999999999914999999010101
102886唯一合格女    2 999999911    221205194005195729000100172    2 10000972010403011                                                                                                                                                                    0101010401020404040403980000000403  040803  04030205060102990145030202901602999659999999999999999999999999999999922999999010201
102900唯一合格男  042 999999911    221205194058195207000100207    2 10000380010201011                                                                                                                                                                    0101010203020302020203060705050202  070707  02030300053802990173060202302999999669999999999999999999999999999999999249999010101
