C2017059543    999999999999999999999999999999999999999919-MAY-2017 16:17:1519-MAY-2017 16:21:37 3 259 799 4 3 3 3 3 3 399 4 3 1 299 2 3639999999999999999999999999999 699999999999999
C2017059537    999999999999999999999999999999999999999922-MAY-2017 10:47:3822-MAY-2017 10:49:52 3 277 699 4 3 2 2 2 2 399 1 3 799 8 2106399999999999999999999999999991099999999999999
C2017059524    999999999999999999999999999999999999999923-MAY-2017 18:41:1423-MAY-2017 18:44:21 4 264 499 4 3 3 3 3 3 2 299 3 1 299 2 2669999999999999999999999999999999999 599999999
C2017059521    999999999999999999999999999999999999999919-MAY-2017 15:49:4619-MAY-2017 15:52:11 4 166 699 4 3 3 4 3 3 2 299 4 799 8 1 2639999999999999999999999999999 899999999999999
C2017059519    999999999999999999999999999999999999999921-MAY-2017 12:01:2421-MAY-2017 12:03:17 4 271 799 4 3 3 2 4 2 2 499 421 299 1 36699999999999999999999999999999999991899999999
C2017059488    999999999999999999999999999999999999999923-MAY-2017 08:50:2723-MAY-2017 08:55:36 1 248 4 199 1 1 2 4 2 299 2 4 2 199 1 6669999999999999999999999999999999999 799999999
C2017059476    999999999999999999999999999999999999999920-MAY-2017 13:56:2020-MAY-2017 13:59:32 3 182 699 4 3 3 3 4 1 199 2 4989924 1 31399999999999999 39999999999999999999999999999
C2017059430    999999999999999999999999999999999999999923-MAY-2017 19:05:2923-MAY-2017 19:08:45 1 270 7 199 4 4 3 2 2 399 1 4 1 299 1 9639999999999999999999999999999 999999999999999
C2017059398    999999999999999999999999999999999999999922-MAY-2017 15:43:0022-MAY-2017 15:48:39 3 279 699 4 3 2 3 2 3 399 1 4 799 3 1 26799999999999999999999999999999999999919999999
C2017059395    999999999999999999999999999999999999999919-MAY-2017 18:05:4319-MAY-2017 18:07:49 4 272 799 4 3 3 4 3 3 2 399 5 1 299 1 5639999999999999999999999999999 299999999999999
C2017059380    999999999999999999999999999999999999999919-MAY-2017 20:45:1919-MAY-2017 20:48:36 1 146 7 199 4 4 3 3 3 399 2 5 1 299 2106599999999999999999999999999999999 19999999999
C2017059378    999999999999999999999999999999999999999922-MAY-2017 18:14:0122-MAY-2017 18:18:12 2 155 6 199 2 2 2 2 1 1 399 5 2 299 1 2639999999999999999999999999999 299999999999999
C2017059360    999999999999999999999999999999999999999921-MAY-2017 06:53:5721-MAY-2017 06:56:14 3 276 699 3 4 4 4 4 2 299 1 6 799 8 1 864999999999999999999999999999999 8999999999999
C2017059354    999999999999999999999999999999999999999919-MAY-2017 15:56:2319-MAY-2017 16:00:40 4 155 499 4 4 4 4 2 2 3 399 3 1 299 3 115999999999999999999 5999999999999999999999999
C2017059341    999999999999999999999999999999999999999919-MAY-2017 18:21:1819-MAY-2017 18:26:49 3 159 799 4 3 3 3 3 2 299 2 5 799 8 2 86399999999999999999999999999991099999999999999
C2017059335    999999999999999999999999999999999999999923-MAY-2017 13:59:4523-MAY-2017 14:03:31 3 283 599 4 4 3 4 3 3 399 2 4 1 299 2 56399999999999999999999999999991099999999999999
C2017059327    999999999999999999999999999999999999999922-MAY-2017 15:36:2222-MAY-2017 15:39:54 3 163 699 4 2 2 1 4 2 199 3 2 2 199 1 7 99999999999 199999999999999999999999999999999
C2017059304    999999999999999999999999999999999999999919-MAY-2017 17:22:2719-MAY-2017 17:24:09 3 276 699 4 3 3 3 3 2 299 0 5 799 3 2 6 799999913999999999999999999999999999999999999
C2017059298    999999999999999999999999999999999999999919-MAY-2017 22:52:5819-MAY-2017 22:57:11 3 273 699 4 2 2 3 3 2 299 1 5 799 8 1 66399999999999999999999999999991299999999999999
C2017059297    999999999999999999999999999999999999999922-MAY-2017 19:10:5222-MAY-2017 19:13:11 4 269 699 4 2 3 3 3 2 2 299 4 2 299 1 66499999999999999999999999999999913999999999999
C2017059291    999999999999999999999999999999999999999924-MAY-2017 21:03:2924-MAY-2017 21:07:47 3 262 499 4 3 4 4 3 2 399 1 5 699 8 2 86599999999999999999999999999999999 59999999999
C2017059281    999999999999999999999999999999999999999922-MAY-2017 15:00:2522-MAY-2017 15:04:58 4 140 699 4 2 3 2 4 2 1 399 4 2 299 1 96799999999999999999999999999999999999934999999
C2017059247    999999999999999999999999999999999999999919-MAY-2017 16:42:3919-MAY-2017 16:45:33 4 161 699 1 4 3 4 4 2 2 299 5 799 8 1 36499999999999999999999999999999919999999999999
C2017059238    999999999999999999999999999999999999999923-MAY-2017 15:25:0423-MAY-2017 15:30:15 2 175 5 199 2 2 2 4 1 1 399 2 2 199 1106699999999999999999999999999999999991899999999
C2017059214    999999999999999999999999999999999999999922-MAY-2017 15:41:1222-MAY-2017 15:44:30 3 169 599 4 4 4 2 4 3 399 2 3 4 299 2 5 2 1999999999999999999999999999999999999999999
C2017059182    999999999999999999999999999999999999999923-MAY-2017 15:35:1523-MAY-2017 15:41:53 1 166 5 199 3 3 3 3 2 299 1 3 79998 2 46899999999999999999999999999999999999999 29999
C2017059127    999999999999999999999999999999999999999919-MAY-2017 16:27:4019-MAY-2017 16:30:59 3 156 699 4 4 3 3 3 3 399 0 3 1 299 2 76599999999999999999999999999999999 49999999999
C2017059111    999999999999999999999999999999999999999919-MAY-2017 20:56:4619-MAY-2017 21:00:48 2 256 4 199 3 4 3 3 3 3 299 5 799 8 2 56799999999999999999999999999999999999918999999
C2017059090    999999999999999999999999999999999999999919-MAY-2017 15:58:4719-MAY-2017 16:04:12 2 140 6 199 4 4 4 4 3 3 299 3 799 8 2 9639999999999999999999999999999 799999999999999
C2017059042    999999999999999999999999999999999999999922-MAY-2017 01:28:5322-MAY-2017 01:31:26 1 157 6 199 4 4 4 4 3 399 2 5 1 199 2106899999999999999999999999999999999999999 19999
C2017059023    999999999999999999999999999999999999999923-MAY-2017 07:29:1523-MAY-2017 07:32:18 2 265 7 199 2 2 3 4 2 1 299 520 299 1 96399999999999999999999999999991299999999999999
C2017059011    999999999999999999999999999999999999999921-MAY-2017 09:09:3421-MAY-2017 09:12:33 4 179 799 4 2 3 3 2 2 2 199 5 799 4 1 66599999999999999999999999999999999 29999999999
C2017058900    999999999999999999999999999999999999999922-MAY-2017 14:21:5022-MAY-2017 14:24:47 3 172 799 4 3 3 1 4 2 299 1 4 2 299 1 46599999999999999999999999999999999139999999999
C2017058882    999999999999999999999999999999999999999922-MAY-2017 15:19:4322-MAY-2017 15:21:59 4 168 699 4 1 2 2 4 1 1 299 4 2 199 1 864999999999999999999999999999999 3999999999999
C2017058840    999999999999999999999999999999999999999922-MAY-2017 15:38:5022-MAY-2017 15:41:46 4 254 599 4 4 4 4 1 3 3 199 3 1 199 2 815999999999999999999 5999999999999999999999999
C2017058836    999999999999999999999999999999999999999919-MAY-2017 22:44:2719-MAY-2017 22:46:38 2 266 6 199 3 3 4 3 2 2 399 5 1 299 2106899999999999999999999999999999999999999 29999
C2017058827    999999999999999999999999999999999999999924-MAY-2017 09:05:5724-MAY-2017 09:08:31 1 149 5 199 4 4 4 2 3 399 1 6 799 3 2 36499999999999999999999999999999914999999999999
C2017058813    999999999999999999999999999999999999999922-MAY-2017 19:48:1222-MAY-2017 19:52:15 3 148 799 4 4 3 3 3 3 299 1 5 1 199 2 9 799999910999999999999999999999999999999999999
C2017058762    999999999999999999999999999999999999999923-MAY-2017 12:57:2723-MAY-2017 12:59:36 3 264 699 4 4 4 4 3 3 399 1 6 1 299 2 6639999999999999999999999999999 399999999999999
C2017058752    999999999999999999999999999999999999999919-MAY-2017 16:13:5219-MAY-2017 16:19:03 4 167 799 4 3 3 4 2 3 3 299 3 1 199 2106599999999999999999999999999999999149999999999
C2017058740    999999999999999999999999999999999999999922-MAY-2017 06:59:0522-MAY-2017 07:02:04 3 142 499 4 4 4 3 3 2 299 1 3 1 299 2 66599999999999999999999999999999999 59999999999
C2017058726    999999999999999999999999999999999999999922-MAY-2017 12:42:2522-MAY-2017 12:44:19 1 279 7 199 3 2 3 4 2 299 3 221 299 1 5639999999999999999999999999999 399999999999999
C2017058636    999999999999999999999999999999999999999922-MAY-2017 14:50:1822-MAY-2017 14:52:36 1 158 6 199 4 4 4 2 3 399 0 3 1 299 2 664999999999999999999999999999999 6999999999999
C2017058634    999999999999999999999999999999999999999922-MAY-2017 14:14:4822-MAY-2017 14:17:16 3 280 699 4 3 3 3 3 3 399 1 4 799 3 1 2639999999999999999999999999999 499999999999999
C2017058553    999999999999999999999999999999999999999922-MAY-2017 22:41:5422-MAY-2017 22:45:21 1 146 5 199 4 4 2 3 2 299 0 6 1 299 2 7639999999999999999999999999999 399999999999999
C2017058529    999999999999999999999999999999999999999924-MAY-2017 09:47:3024-MAY-2017 09:52:16 4 154 699 4 2 2 2 3 2 2 199 2 799 8 1 7639999999999999999999999999999 499999999999999
C2017058318    999999999999999999999999999999999999999919-MAY-2017 19:22:3919-MAY-2017 19:24:15 3 183 799 4 3 3 3 3 2 299 1 5 79924 1 7 899999999 19999999999999999999999999999999999
C2017058311    999999999999999999999999999999999999999924-MAY-2017 11:28:5424-MAY-2017 11:30:19 1 173 7 199 4 4 2 4 3 399 1 321 199 2 96499999999999999999999999999999918999999999999
C2017058272    999999999999999999999999999999999999999922-MAY-2017 08:14:3122-MAY-2017 08:16:18 3 264 699 4 3 3 4 3 2 299 1 3 799 3 2 86599999999999999999999999999999999119999999999
C2017058267    999999999999999999999999999999999999999923-MAY-2017 10:19:1023-MAY-2017 10:23:05 2 244 6 199 4 4 3 3 3 3 399 3 1 299 2 56499999999999999999999999999999929999999999999
C2017058239    999999999999999999999999999999999999999926-MAY-2017 12:45:1126-MAY-2017 12:47:53 1 180 7 199 3 3 4 4 2 399 0 4 79998 1 6639999999999999999999999999999 999999999999999
C2017058076    999999999999999999999999999999999999999920-MAY-2017 07:57:0620-MAY-2017 07:59:39 2 158 7 199 2 3 2 3 1 1 399 5 2 299 2 96899999999999999999999999999999999999999109999
C2017058050    999999999999999999999999999999999999999921-MAY-2017 17:35:4821-MAY-2017 17:40:12 1 241 4 199 4 4 3 3 3 399 1 6 799 3 2 3639999999999999999999999999999 399999999999999
C2017058036    999999999999999999999999999999999999999923-MAY-2017 05:40:0923-MAY-2017 05:42:34 1 283 6 299 3 3 3 3 2 399 0 2 799 8 1 16599999999999999999999999999999999 69999999999
C2017057974    999999999999999999999999999999999999999922-MAY-2017 16:09:5822-MAY-2017 16:12:42 4 161 699 1 3 3 3 4 2 2 199 6 2 299 1 56599999999999999999999999999999999179999999999
C2017057927    999999999999999999999999999999999999999920-MAY-2017 20:29:4920-MAY-2017 20:33:28 2 150 5 199 4 4 4 4 3 2 399 5 1 299 2 464999999999999999999999999999999 8999999999999
C2017057827    999999999999999999999999999999999999999919-MAY-2017 15:57:1019-MAY-2017 16:00:06 4 259 699 4 3 4 2 3 3 2 399 520 299 2 16399999999999999999999999999991199999999999999
C2017057770    999999999999999999999999999999999999999920-MAY-2017 21:22:1520-MAY-2017 21:25:36 1 255 4 299 3 3 3 3 3 399 1 2 799 8 1 2639999999999999999999999999999 199999999999999
C2017057755    999999999999999999999999999999999999999919-MAY-2017 17:22:2319-MAY-2017 17:24:40 3 268 699 4 2 3 2 4 1 199 2 2 2 299 1 86599999999999999999999999999999999 79999999999
C2017057729    999999999999999999999999999999999999999919-MAY-2017 19:29:3319-MAY-2017 19:32:49 1 257 4 199 3 3 3 4 2 299 1 2 2 299 1 410999999999999 4999999999999999999999999999999
C2017057698    999999999999999999999999999999999999999925-MAY-2017 09:34:3725-MAY-2017 09:37:57 4 261 699 4 4 3 3 3 2 2 199 4 1 199 2 8 499 69999999999999999999999999999999999999999
C2017057688    999999999999999999999999999999999999999923-MAY-2017 21:55:5723-MAY-2017 21:58:31 3 176 699 4 3 2 4 3 3 399 1 621 299 1 66899999999999999999999999999999999999999 19999
C2017057586    999999999999999999999999999999999999999922-MAY-2017 22:16:2922-MAY-2017 22:19:45 4 279 699 3 3 4 4 4 3 2 299 5 799 8 1 464999999999999999999999999999999 3999999999999
C2017057438    999999999999999999999999999999999999999919-MAY-2017 18:27:0319-MAY-2017 18:30:21 2 167 7 299 3 2 3 3 2 3 299 3 799 8 1 9669999999999999999999999999999999999 899999999
C2017057423    999999999999999999999999999999999999999919-MAY-2017 18:46:5719-MAY-2017 18:49:20 2 272 6 199 3 3 3 3 2 2 299 4 799 8 1 46599999999999999999999999999999999 59999999999
C2017057360    999999999999999999999999999999999999999920-MAY-2017 20:56:4320-MAY-2017 20:59:37 4 161 599 4 4 4 2 4 3 2 299 2 799 8 2 1639999999999999999999999999999 499999999999999
C2017057338    999999999999999999999999999999999999999923-MAY-2017 12:36:1323-MAY-2017 14:19:20 4 270 699 4 3 2 3 3 2 2 299 1 799 8 2 91099999999999912999999999999999999999999999999
C2017057257    999999999999999999999999999999999999999919-MAY-2017 20:06:5319-MAY-2017 20:09:55 1 280 6 199 2 2 2 3 2 299 1 2 2 299 1 16599999999999999999999999999999999 59999999999
C2017057250    999999999999999999999999999999999999999923-MAY-2017 01:05:3523-MAY-2017 01:07:56 1 173 7 199 3 3 3 3 2 299 3 3199921 2 8669999999999999999999999999999999999 499999999
C2017057206    999999999999999999999999999999999999999919-MAY-2017 16:56:4419-MAY-2017 16:59:54 1 142 7 299 4 3 4 3 3 399 2 3 1 299 2 96699999999999999999999999999999999992399999999
C2017057108    999999999999999999999999999999999999999920-MAY-2017 19:25:0820-MAY-2017 19:28:19 1 268 6 199 4 4 4 4 3 399 1 6 799 8 2 718999999999999999999999999 1999999999999999999
C2017056925    999999999999999999999999999999999999999923-MAY-2017 16:58:3023-MAY-2017 17:01:27 2 258 5 199 4 4 4 3 3 3 299 3 699 3 3 96599999999999999999999999999999999 19999999999
C2017056856    999999999999999999999999999999999999999922-MAY-2017 09:57:5222-MAY-2017 13:36:58 2 262 7 199 4 4 4 2 3 3 399 3 1 199 2 66599999999999999999999999999999999 19999999999
C2017056666    999999999999999999999999999999999999999919-MAY-2017 15:42:0119-MAY-2017 15:45:36 4 257 799 4 4 4 4 3 2 3 399 6 799 8 2106899999999999999999999999999999999999999 29999
C2017056621    999999999999999999999999999999999999999920-MAY-2017 06:53:3020-MAY-2017 06:58:31 4 154 699 4 4 3 4 3 2 3 299 3 1 299 2 96499999999999999999999999999999912999999999999
C2017056614    999999999999999999999999999999999999999921-MAY-2017 14:21:4921-MAY-2017 14:26:45 4 257 499 4 3 3 3 3 2 2 299 4 699 8 1 3 499 29999999999999999999999999999999999999999
C2017056584    999999999999999999999999999999999999999922-MAY-2017 16:59:5022-MAY-2017 17:03:40 1 270 6 199 2 2 2 3 1 299 1 49899 4 1 6639999999999999999999999999999 799999999999999
C2017056575    999999999999999999999999999999999999999922-MAY-2017 15:17:5922-MAY-2017 15:22:59 2 159 4 299 3 3 4 3 3 2 299 6 799 8 2 4 2 2999999999999999999999999999999999999999999
C2017056540    999999999999999999999999999999999999999921-MAY-2017 22:13:1121-MAY-2017 22:18:26 1 143 4 199 4 4 4 3 3 399 1 1 1 299 2 2 2 2999999999999999999999999999999999999999999
C2017056410    999999999999999999999999999999999999999920-MAY-2017 21:51:3420-MAY-2017 21:56:22 4 255 699 4 3 4 3 3 3 3 299 5 2 299 2 16599999999999999999999999999999999139999999999
C2017056396    999999999999999999999999999999999999999920-MAY-2017 14:07:4920-MAY-2017 14:12:03 1 250 6 199 3 3 3 4 2 299 1 521 299 1 66599999999999999999999999999999999 69999999999
C2017056182    999999999999999999999999999999999999999922-MAY-2017 16:50:0622-MAY-2017 17:01:43 2 274 7 199 2 2 1 4 1 1 399 4 799 8 1 76599999999999999999999999999999999 49999999999
C2017056177    999999999999999999999999999999999999999919-MAY-2017 16:25:3219-MAY-2017 16:28:57 3 147 799 4 1 1 1 3 1 299 2 4 2 199 1 9 7999999 3999999999999999999999999999999999999
C2017056130    999999999999999999999999999999999999999923-MAY-2017 18:53:4223-MAY-2017 18:55:48 1 151 6 199 4 3 3 3 3 399 0 5 1 299 2106799999999999999999999999999999999999934999999
C2017055958    999999999999999999999999999999999999999922-MAY-2017 14:53:5922-MAY-2017 14:59:20 4 253 499 4 3 3 3 3 3 3 199 6 699 8 1 16899999999999999999999999999999999999999 29999
C2017055885    999999999999999999999999999999999999999919-MAY-2017 22:28:3719-MAY-2017 22:39:57 4 266 599 4 3 3 2 3 2 2 299 6 1 299 110639999999999999999999999999999 899999999999999
C2017055646    999999999999999999999999999999999999999922-MAY-2017 15:44:1022-MAY-2017 15:47:33 3 157 699 1 4 3 4 4 3 399 1 1 799 8 2 8 59999 199999999999999999999999999999999999999
C2017055591    999999999999999999999999999999999999999922-MAY-2017 22:44:0022-MAY-2017 22:48:27 2 173 6 199 4 3 4 3 3 3 399 6 1 299 2 467999999999999999999999999999999999999 1999999
C2017055539    999999999999999999999999999999999999999926-MAY-2017 13:19:5126-MAY-2017 13:24:10 2 177 6 199 4 4 4 4 3 3 299 4 799 8 2 11399999999999999 69999999999999999999999999999
C2017055494    999999999999999999999999999999999999999919-MAY-2017 15:55:1819-MAY-2017 15:56:44 2 277 7 199 4 4 4 3 3 2 399 4 1 199 1 9669999999999999999999999999999999999 599999999
C2017055442    999999999999999999999999999999999999999919-MAY-2017 17:28:0719-MAY-2017 17:31:11 1 241 6 299 4 4 4 4 3 399 2 3 1 299 2 3639999999999999999999999999999 899999999999999
C2017055410    999999999999999999999999999999999999999919-MAY-2017 16:09:3919-MAY-2017 16:14:55 3 252 499 3 3 3 2 3 2 299 2 6 1 299 2 1 2 1999999999999999999999999999999999999999999
C2017055280    999999999999999999999999999999999999999920-MAY-2017 16:00:3320-MAY-2017 16:04:09 2 251 5 199 4 3 3 3 3 3 399 6 1 299 2 864999999999999999999999999999999 9999999999999
C2017055226    999999999999999999999999999999999999999919-MAY-2017 16:00:2119-MAY-2017 16:01:52 2 265 6 199 2 2 3 3 2 2 199 4 2 299 1106599999999999999999999999999999999169999999999
C2017055214    999999999999999999999999999999999999999922-MAY-2017 07:13:2922-MAY-2017 07:15:58 3 179 499 2 4 4 4 3 3 399 2 1 1 299 2 1639999999999999999999999999999 499999999999999
C2017055211    999999999999999999999999999999999999999920-MAY-2017 22:01:4520-MAY-2017 22:06:09 2 138 3 199 2 2 1 3 1 2 399 5 2 299 1 76799999999999999999999999999999999999932999999
C2017055042    999999999999999999999999999999999999999922-MAY-2017 09:20:3822-MAY-2017 09:23:33 3 154 599 4 4 4 4 4 2 299 0 5 1 299 2 8 2 1999999999999999999999999999999999999999999
C2017055032    999999999999999999999999999999999999999923-MAY-2017 14:27:4023-MAY-2017 14:53:43 4 264 699 3 4 4 4 2 3 3 299 3 1 299 2 5 499 79999999999999999999999999999999999999999
C2017054915    999999999999999999999999999999999999999921-MAY-2017 08:04:4521-MAY-2017 08:09:55 3 138 699 4 4 3 4 3 3 399 1 6 1 299 2 16599999999999999999999999999999999109999999999
C2017054863    999999999999999999999999999999999999999921-MAY-2017 22:25:4121-MAY-2017 23:01:48 3 273 799 4 3 3 3 4 2 299 2 4 799 4 1 5 499 29999999999999999999999999999999999999999
C2017054795    999999999999999999999999999999999999999919-MAY-2017 16:24:1619-MAY-2017 16:28:31 2 142 5 199 2 3 1 3 1 2 299 5 2 299 2 96899999999999999999999999999999999999999 89999
C2017054761    999999999999999999999999999999999999999921-MAY-2017 20:41:4621-MAY-2017 20:44:44 3 165 699 4 3 3 2 3 2 199 2 420 199 1 86399999999999999999999999999991199999999999999
C2017054751    999999999999999999999999999999999999999921-MAY-2017 11:36:5121-MAY-2017 11:41:44 2 136 6 199 2 2 2 4 1 1 499 4 2 199 1 36399999999999999999999999999991199999999999999
C2017054745    999999999999999999999999999999999999999919-MAY-2017 17:20:4219-MAY-2017 17:22:57 3 157 599 4 3 3 3 3 3 399 0 3 1 299 2 36499999999999999999999999999999914999999999999
C2017054517    999999999999999999999999999999999999999922-MAY-2017 14:50:4122-MAY-2017 14:52:55 3 171 699 2 2 3 2 4 1 299 3 3 799 6 2 56799999999999999999999999999999999999932999999
C2017054500    999999999999999999999999999999999999999919-MAY-2017 15:44:1919-MAY-2017 15:47:38 2 166 7 299 3 3 3 3 3 3 199 3 1 299 2 76899999999999999999999999999999999999999 29999
C2017054485    999999999999999999999999999999999999999919-MAY-2017 18:20:3019-MAY-2017 18:23:37 1 253 5 199 2 3 3 4 2 299 1 6 799 4 2 6639999999999999999999999999999 899999999999999
C2017054421    999999999999999999999999999999999999999922-MAY-2017 23:15:3422-MAY-2017 23:17:59 4 162 799 1 3 3 3 4 2 2 199 221 199 1 2669999999999999999999999999999999999 999999999
C2017054278    999999999999999999999999999999999999999919-MAY-2017 18:09:4219-MAY-2017 18:11:38 4 168 699 4 2 2 2 4 2 1 299 122 199 1 3639999999999999999999999999999 299999999999999
C2017054264    999999999999999999999999999999999999999922-MAY-2017 14:02:2122-MAY-2017 14:04:51 1 262 6 199 3 3 2 3 2 199 1 5 799 8 2106799999999999999999999999999999999999919999999
C2017054259    999999999999999999999999999999999999999924-MAY-2017 23:44:3924-MAY-2017 23:52:05 1 150 5 299 4 3 3 3 2 399 1 3 1 299 2 76499999999999999999999999999999915999999999999
C2017054151    999999999999999999999999999999999999999923-MAY-2017 14:49:0323-MAY-2017 14:51:30 1 170 5 199 1 1 1 4 1 199 1 421 199 1 8669999999999999999999999999999999999 899999999
C2017054099    999999999999999999999999999999999999999924-MAY-2017 18:41:3224-MAY-2017 18:44:18 4 253 499 4 2 2 2 4 2 2 299 2 2 199 1 36399999999999999999999999999991299999999999999
C2017054067    999999999999999999999999999999999999999919-MAY-2017 20:04:1519-MAY-2017 20:06:26 1 277 7 199 3 3 2 4 2 299 3 223 299 1 464999999999999999999999999999999 5999999999999
C2017053778    999999999999999999999999999999999999999921-MAY-2017 07:49:4721-MAY-2017 07:54:09 3 139 499 4 2 2 1 4 2 299 2 5 2 199 1 3639999999999999999999999999999 899999999999999
C2017053655    999999999999999999999999999999999999999922-MAY-2017 09:23:1822-MAY-2017 09:33:47 3 168 799 4 4 4 4 3 2 299 4 5 1 299 2 96899999999999999999999999999999999999999 19999
C2017053576    999999999999999999999999999999999999999919-MAY-2017 22:03:5519-MAY-2017 22:10:11 3 262 499 4 3 3 2 3 2 299 0 3 699 8 2 16599999999999999999999999999999999 19999999999
C2017053537    999999999999999999999999999999999999999922-MAY-2017 16:05:0522-MAY-2017 16:08:14 2 267 7 199 3 3 4 3 3 2 299 5 799 8 1 96899999999999999999999999999999999999999 49999
C2017053470    999999999999999999999999999999999999999920-MAY-2017 23:19:4220-MAY-2017 23:21:37 3 161 699 4 2 2 1 4 2 199 3 4 2 199 1 9639999999999999999999999999999 299999999999999
C2017053463    999999999999999999999999999999999999999922-MAY-2017 21:46:5322-MAY-2017 21:56:45 1 269 5 199 3 2 2 3 2 299 1 5 69998 2 16599999999999999999999999999999999 19999999999
C2017053275    999999999999999999999999999999999999999926-MAY-2017 14:37:0326-MAY-2017 14:44:41 1 255 6 199 4 3 4 2 3 399 1 5 1 199 2 46899999999999999999999999999999999999999 69999
C2017053229    999999999999999999999999999999999999999924-MAY-2017 08:22:1824-MAY-2017 08:25:30 3 276 699 3 3 3 3 3 2 299 2 3 1 299 2 9669999999999999999999999999999999999 899999999
C2017052971    999999999999999999999999999999999999999919-MAY-2017 17:49:5319-MAY-2017 17:52:41 4 269 499 4 2 2 3 3 3 2 299 5 699 8 2 16599999999999999999999999999999999 19999999999
C2017052842    999999999999999999999999999999999999999919-MAY-2017 16:46:2519-MAY-2017 16:48:00 4 174 599 4 2 3 2 3 1 2 299 6 799 8 1 5639999999999999999999999999999 199999999999999
C2017052745    999999999999999999999999999999999999999922-MAY-2017 02:13:0422-MAY-2017 02:15:29 1 169 5 199 4 3 3 4 3 299 1 3 799 4 1 464999999999999999999999999999999 5999999999999
C2017052719    999999999999999999999999999999999999999920-MAY-2017 08:41:4720-MAY-2017 08:45:14 3 157 599 4 1 4 4 3 3 399 3 6 799 8 2 36899999999999999999999999999999999999999 19999
C2017052670    999999999999999999999999999999999999999921-MAY-2017 15:58:0521-MAY-2017 16:02:26 2 259 4 199 4 3 4 2 3 3 499 6 799 8 2 26599999999999999999999999999999999 99999999999
C2017052653    999999999999999999999999999999999999999923-MAY-2017 18:13:1623-MAY-2017 18:19:10 2 171 6 199 3 3 3 3 2 2 299 5 2 299 1 86799999999999999999999999999999999999920999999
C2017052610    999999999999999999999999999999999999999923-MAY-2017 08:03:5823-MAY-2017 08:06:56 4 256 699 4 4 3 4 3 3 3 199 3 799 3 2 96599999999999999999999999999999999129999999999
C2017052573    999999999999999999999999999999999999999919-MAY-2017 16:37:4519-MAY-2017 16:40:55 1 248 6 199 3 4 3 3 3 399 1 5 1 299 2 46799999999999999999999999999999999999912999999
C2017052519    999999999999999999999999999999999999999919-MAY-2017 15:56:0819-MAY-2017 15:58:49 4 251 599 4 3 3 3 2 3 2 299 521 199 210639999999999999999999999999999 299999999999999
C2017052457    999999999999999999999999999999999999999922-MAY-2017 12:10:2622-MAY-2017 12:13:39 3 167 799 4 4 4 3 3 3 399 2 521 299 1 46599999999999999999999999999999999 49999999999
C2017052372    999999999999999999999999999999999999999919-MAY-2017 18:28:0819-MAY-2017 18:31:38 2 266 5 299 3 3 3 3 2 2 199 6 799 8 2 31399999999999999 19999999999999999999999999999
C2017052306    999999999999999999999999999999999999999923-MAY-2017 09:09:2123-MAY-2017 09:12:08 3 163 799 3 4 3 4 4 2 399 1 5 799 3 2 2639999999999999999999999999999 899999999999999
C2017052189    999999999999999999999999999999999999999921-MAY-2017 22:53:0121-MAY-2017 22:56:15 2 156 4 199 4 4 4 2 3 3 299 3 1 199 2 76899999999999999999999999999999999999999 19999
C2017052096    999999999999999999999999999999999999999925-MAY-2017 22:43:3825-MAY-2017 22:48:06 4 154 799 3 4 4 4 2 2 2 299 3 799 3 2106599999999999999999999999999999999 29999999999
C2017052074    999999999999999999999999999999999999999922-MAY-2017 14:44:4222-MAY-2017 14:47:49 2 259 7 199 3 3 2 3 2 2 399 4 2 199 1 66399999999999999999999999999991099999999999999
C2017052037    999999999999999999999999999999999999999922-MAY-2017 14:58:1722-MAY-2017 15:00:31 1 159 6 299 4 4 4 4 3 399 1 4 799 8 1106399999999999999999999999999991099999999999999
C2017052031    999999999999999999999999999999999999999920-MAY-2017 01:23:3120-MAY-2017 01:26:12 3 261 499 4 3 3 2 3 3 299 2 5 1 299 2 6 899999999 49999999999999999999999999999999999
C2017052026    999999999999999999999999999999999999999920-MAY-2017 00:23:5920-MAY-2017 00:26:31 3 263 699 4 3 3 3 4 2 299 1 523 299 1106599999999999999999999999999999999109999999999
C2017051932    999999999999999999999999999999999999999923-MAY-2017 15:25:3523-MAY-2017 15:29:38 4 252 599 4 2 3 2 4 2 2 199 4 2 299 1 36599999999999999999999999999999999 69999999999
C2017051912    999999999999999999999999999999999999999921-MAY-2017 23:17:3521-MAY-2017 23:20:19 2 280 7 199 2 3 3 3 2 1 299 5 79924 1 4 499 29999999999999999999999999999999999999999
C2017051841    999999999999999999999999999999999999999919-MAY-2017 18:01:3519-MAY-2017 18:04:04 2 155 7 199 4 4 4 4 2 2 399 5 799 8 210179999999999999999999999 499999999999999999999
C2017051772    999999999999999999999999999999999999999921-MAY-2017 23:46:1121-MAY-2017 23:47:42 3 176 799 4 4 4 4 3 3 399 1 4 2 299 1 96599999999999999999999999999999999169999999999
C2017051765    999999999999999999999999999999999999999922-MAY-2017 17:33:3522-MAY-2017 17:38:39 2 259 4 299 3 2 2 3 2 2 099 6 1 299 1 36899999999999999999999999999999999999999 89999
C2017051618    999999999999999999999999999999999999999922-MAY-2017 22:49:0922-MAY-2017 22:53:21 4 147 699 2 4 3 3 3 3 2 199 3 1 299 2 367999999999999999999999999999999999999 1999999
